,Rn_V_pyTSEB,Rn_S_pyTSEB,LE_V_pyTSEB,LE_S_pyTSEB,H_V_pyTSEB,H_S_pyTSEB,G_pyTSEB,Trad_V_pyTSEB,Trad_S_pyTSEB
280,525.676647984854,-99.73500640230333,0.0,0.0,525.67664,-64.82776,-34.907253,302.4425,356.3752
281,278.1366791267996,161.28076466205476,17.44049,1764.439,260.6962,-1659.6064,56.448273,298.33063,271.14328
282,226.028475043716,47.7264330052472,0.0,0.0,226.02849,31.022186,16.704254,305.56345,316.60165
283,inf,-inf,,0.0,inf,,,,1e-06
284,inf,-inf,,0.0,inf,,,,1e-06
285,221.73597000082464,32.35786838208368,0.0,0.0,221.73596,21.032616,11.325256,292.33496,295.13974
286,96.87411152973038,107.12218156675357,0.0,0.0,96.874115,69.62942,37.49276,287.19086,297.36023
287,495040.1857967831,-736731.0481591562,,0.0,316748.4,,,2104.7136,1e-06
288,436.03467445546636,-154.9894505757374,0.0,0.0,436.03467,-100.74315,-54.246307,318.01633,340.96555
289,604.967633825803,-664.013952683825,0.0,0.0,604.96765,-431.60907,-232.40489,315.37036,384.89636
290,254.87985985146003,180.07106570254984,0.0,0.0,254.87987,117.04618,63.024864,300.48044,311.23407
291,392.05331929970646,-122.51270492156287,0.0,0.0,392.05334,-79.633255,-42.879444,315.14536,339.53552
292,inf,-inf,,0.0,inf,,,,1e-06
293,inf,-inf,,0.0,inf,,,,1e-06
294,-159.4103112336672,-60.56978780571378,0.0,0.0,-159.41031,-39.37036,-21.199425,311.83554,318.5609
295,446812.4973808494,-541322.3442975935,750861.1,0.0,58444.17,60804.113,-344807.4,610.2261,1e-06
296,inf,-inf,,0.0,inf,,,,1e-06
297,29.23755179543862,225.90404049014614,0.0,0.0,29.237553,146.83762,79.06642,314.13278,321.7912
298,333.1507128708283,137.24286298385425,0.0,0.0,333.1507,89.207855,48.035004,322.3001,336.21262
299,54.461580889729404,509.8460218238,36.863274,208.77081,17.59831,122.62911,178.4461,305.5375,311.34265
300,982851.0268600528,-1004535.0803662258,,0.0,500450.0,,,4498.235,1e-06
301,22.276433181053083,-17.501667675021892,0.0,0.0,22.276432,-11.376083,-6.125583,290.77774,292.0101
302,591.5639263647427,81.00985432909715,0.0,0.0,591.5639,52.656403,28.353447,287.878,299.5484
303,12975875.590127675,-13136357.898544917,,0.0,2420602.0,,,3041.6333,1e-06
304,inf,-inf,,0.0,inf,,,,1e-06
305,inf,-inf,,0.0,-inf,,,,1e-06
306,inf,-inf,,0.0,inf,,,,1e-06
307,443.4691505445884,221.81099997467805,148.90656,25.57463,294.5626,118.60252,77.63385,299.26172,306.21603
308,197.47024168739833,-33.83048214180451,0.0,0.0,197.47025,-21.989815,-11.840668,300.03067,309.15652
309,576.3640789056205,-405.5050082373022,0.0,0.0,576.3641,-263.57825,-141.92674,306.97464,359.66254
310,5750797.430187285,-5835472.691202461,,0.0,4002755.8,,,6410.5864,1e-06
311,inf,-inf,,0.0,inf,,,,1e-06
312,inf,-inf,,0.0,inf,,,,1e-06
313,66.7016308912066,210.03541890559544,3.8607483,99.858246,62.84088,36.66477,73.5124,304.76712,305.24942
314,inf,-inf,,0.0,inf,,,,1e-06
315,221.07621839577632,299.64244265264495,106.470535,7.702347,114.60567,187.06526,104.874855,287.94604,294.33783
316,253043.55280034605,-278481.007150904,252296.53,0.0,55004.113,60555.61,-116896.17,401.68793,1e-06
317,inf,-inf,,0.0,-inf,,,,1e-06
318,278.6474568811973,18.764806457650508,0.0,0.0,278.64746,10.9457445,7.8190603,297.61386,297.31293
319,142.65725347161703,36.893984436775526,0.0,0.0,142.65726,23.981089,12.912893,286.58,297.27982
320,445.77247706775813,85.12676881321511,0.0,0.0,445.77246,55.332397,29.794367,290.39536,303.18097
321,137.1785866850036,-49.54585725886683,0.0,0.0,137.17859,-32.204807,-17.34105,306.74573,314.44806
322,inf,-inf,,0.0,inf,,,,1e-06
323,689.9999994150955,-40.05104824236073,0.0,0.0,690.0,-26.03318,-14.017867,288.29184,295.07645
324,75.5165212702968,566.0486026203336,1.6327286,283.63092,73.8838,84.30071,198.11702,316.41583,321.80133
325,3628749.1288750246,-3676477.576812849,,0.0,639257.25,,,1090.3558,1e-06
326,814215.1959331313,-827592.6470784231,57079.914,0.0,520964.88,105815.24,-52965.984,883.74475,1e-06
327,inf,-inf,,0.0,inf,,,,1e-06
328,inf,-inf,,0.0,inf,,,,1e-06
329,24.836947141199502,243.6083960212576,0.9654808,120.338486,23.871464,38.006977,85.26293,289.35074,290.8146
330,inf,-inf,,0.0,inf,,,,1e-06
331,627.9865056200133,-397.7886340754288,0.0,0.0,627.9865,-258.56262,-139.22601,310.69638,360.51987
332,267144.9853552799,-326661.2223168135,59104.066,0.0,129256.88,55446.26,-46085.203,705.80725,1e-06
333,inf,-inf,,0.0,inf,,,,1e-06
334,inf,-inf,,0.0,inf,,,,1e-06
335,inf,-inf,,0.0,inf,,,,1e-06
336,266.53830962626546,402.02583260819966,0.0,0.0,266.5383,261.3168,140.70905,298.57507,306.49246
337,inf,-inf,,0.0,inf,,,,1e-06
338,92.14999407342042,122.88149999330568,0.0,0.0,92.149994,79.87297,43.00852,315.7715,330.45926
339,57.71732580064293,657.3018511346193,0.0,0.0,57.717327,427.2462,230.05563,300.49622,307.82565
340,inf,-inf,,0.0,inf,,,,1e-06
341,26.962751409871,-104.85723102101153,0.0,0.0,26.962751,-68.157196,-36.70003,287.06155,302.78418
342,528.0144814561093,-4.446029790051085,0.0,0.0,528.01447,-2.8899193,-1.5561104,312.50146,328.6037
343,236.92807901354468,482.91289759337303,237.83528,94.40088,-0.9071982,219.4925,169.01952,302.05685,311.07922
344,448.0746907428615,45.349540493859394,303.9911,3.435793,144.0836,26.041409,15.872339,312.77942,314.77002
345,608.7746423148844,59.62392109709998,359.44073,90.60132,249.33394,-51.845776,20.868372,309.97583,305.1675
346,399.92683978947764,59.01147752937629,351.02295,10.423744,48.903885,27.933716,20.654016,301.55392,303.6414
347,212.6797172818445,194.04899241381457,126.85318,26.199875,85.82652,99.93198,67.917145,323.80743,327.6614
348,257.40292278691186,-56.563167475472824,0.0,0.0,257.40292,-36.76606,-19.797108,303.0375,317.52054
349,188.724578646388,140.00365429935928,71.581154,57.355724,117.143425,33.64665,49.001274,305.79657,305.91766
350,177.87143679715098,66.14827188569853,0.0,0.0,177.87143,42.996376,23.151894,298.0036,299.26456
351,271.0254344570818,-191.56245707735226,0.0,0.0,271.02545,-124.515594,-67.04686,317.77982,344.9046
352,7.50055045083611,420.9799942148759,0.0,0.0,7.5005507,273.63702,147.343,306.70758,318.20663
353,130.21374497661833,610.438958132385,4.740944,431.68457,125.4728,-34.899223,213.65364,305.57675,293.81256
354,-262.0947981217198,354.85894568939324,0.0,0.0,-262.0948,230.65833,124.20063,289.14636,376.06317
355,1345.1819845873283,-1230.868100825879,0.0,0.0,1345.182,-800.0642,-430.8038,315.5506,424.2456
356,239.18463372223016,35.19246294760859,180.74677,27.247477,58.437874,-4.372373,12.317363,311.80496,310.87744
357,435.80646808980885,125.22990135755998,0.0,0.0,435.80646,81.39943,43.830467,302.20612,304.61664
358,185.26604206184143,275.18828587491555,122.91345,187.3281,62.352604,-8.455702,96.3159,287.53903,286.12567
359,289.25749970863376,231.77843419975125,0.0,0.0,289.2575,150.65598,81.12245,297.01636,308.9914
360,149.76546425634214,125.36397659685508,14.479843,18.528893,135.28563,62.957695,43.87739,295.08957,295.61536
361,221.82028841923335,-108.09683587612338,0.0,0.0,221.82028,-70.26294,-37.83389,294.61823,318.0938
362,7770583.782748782,-8121491.798523642,,0.0,4251693.0,,,5977.2246,1e-06
363,193.84709109557605,192.87821315961324,84.87599,40.060562,108.9711,85.31028,67.50738,309.71432,313.76532
364,inf,-inf,,0.0,inf,,,,1e-06
365,100.58757745398113,-135.95789099844012,0.0,0.0,100.58758,-88.37263,-47.58526,310.377,329.04654
366,201.28657651941285,-169.86867267075706,0.0,0.0,201.28658,-110.414635,-59.454033,302.68823,326.5143
367,746.2114254341873,175.18108683295281,5.029114,228.0552,741.1823,-114.18752,61.31337,412.6016,294.3746
368,86.65665006437433,57.73544353848206,0.0,0.0,86.65665,37.528038,20.207405,298.12006,323.58743
369,82.23994619498444,-21.078870216438148,0.0,0.0,82.239944,-13.701267,-7.3776054,308.0917,323.37347
370,inf,-inf,,0.0,inf,,,,1e-06
371,inf,-inf,,0.0,inf,,,,1e-06
372,182.4526810593517,-40.30599052820381,0.0,0.0,182.45267,-26.198895,-14.107097,304.05435,322.17657
373,455.6811995316576,318.25942728026314,366.4775,220.62874,89.2037,-13.760121,111.390785,285.38052,279.51218
374,199.9150822621154,-47.31350627639105,0.0,0.0,199.91507,-30.75378,-16.559727,307.21808,327.48032
375,330.5746790973674,-186.32610090610174,0.0,0.0,330.57468,-121.11196,-65.214134,295.11298,334.6079
376,78.38060268279582,134.58651865058096,0.0,0.0,78.3806,87.48123,47.105286,314.06598,328.8762
377,868599.8212817047,-883527.096534788,1732734.1,0.0,79331.44,91156.41,-630491.8,388.37698,1e-06
378,2136.4526084692943,-1861.8836989981814,0.0,0.0,2136.4526,-1210.2244,-651.6593,308.91492,454.76193
379,inf,-inf,,0.0,inf,,,,1e-06
380,1316.8339505573936,-1416.3779408121884,0.0,0.0,1316.834,-920.6456,-495.73227,319.66922,434.39792
381,164.2131757134803,32.96376237895595,0.0,0.0,164.21318,21.426445,11.537316,297.8348,305.95288
382,186.79904562702094,131.94415993544936,0.0,0.0,186.79904,85.7637,46.180454,308.9798,317.64993
383,212.86463694420678,232.82260938230263,0.0,0.0,212.86464,151.33469,81.487915,300.69272,307.48428
384,32.195169316131164,-82.80256000410066,0.0,0.0,32.195168,-53.821663,-28.980896,294.77115,306.80267
385,340.49530279331975,179.65285634577413,0.0,0.0,340.4953,116.77434,62.878494,309.3135,349.89572
386,215167.82723324455,-227803.25218958713,,0.0,129775.42,,,5723.1797,1e-06
387,502.7821020697313,-110.45360210024128,0.0,0.0,502.7821,-71.794846,-38.65876,305.07733,335.46976
388,753.9419048598508,-23.382604656842545,0.0,0.0,753.9419,-15.198689,-8.183909,318.19315,351.4108
389,217.2444227471647,-311.86229510281083,0.0,0.0,217.24442,-202.71051,-109.151794,295.59534,339.1619
390,177.83707898608023,68.42122463150255,61.361687,1.9349518,116.475395,42.538845,23.94743,314.31644,315.96527
391,inf,-inf,,0.0,inf,,,,1e-06
392,32.84119708398428,2.4428909080033296,0.0,0.0,32.841198,1.5878792,0.85501194,305.20117,305.61734
393,397.4239160602548,342.37865121799194,0.0,0.0,397.42392,222.54614,119.83253,294.02075,301.53397
394,56.30540587609758,-12.241324258926966,0.0,0.0,56.30541,-7.956861,-4.2844634,287.65677,289.22507
395,357.2768948072006,72.26350494165574,189.57501,4.953659,167.70187,42.017616,25.292227,309.01562,311.1373
396,184.6675633611715,76.53078116686657,0.0,0.0,184.66756,49.74501,26.785774,313.11517,322.29437
397,64.07057342315846,-2.797911820325254,0.0,0.0,64.07057,-1.8186432,-0.9792694,287.7621,292.31036
398,670.9535240490114,-309.2189866883008,0.0,0.0,670.9535,-200.99234,-108.22665,317.41724,354.67896
399,inf,-inf,,0.0,inf,,,,1e-06
400,975.6585735921585,-271.34800124239615,0.0,0.0,975.65857,-176.37622,-94.9718,309.18173,354.99014
401,358.91767917586463,276.4619410857734,0.0,0.0,358.91766,179.70026,96.761665,297.34802,316.06677
402,493.8312471201875,-39.1573547969559,0.0,0.0,493.83127,-25.452282,-13.705074,319.43094,336.67108
403,inf,-inf,,0.0,inf,,,,1e-06
404,126.23979268700053,-85.61977825559421,0.0,0.0,126.23979,-55.65286,-29.966923,319.75394,330.85
405,84709.86877244191,-87886.42893235534,,0.0,8328.392,,,285.1719,1e-06
406,538.2255583113692,-175.78026534324457,0.0,0.0,538.2256,-114.25718,-61.523094,288.61487,320.37814
407,524.4459295300246,-55.2640186372807,0.0,0.0,524.4459,-35.921608,-19.342405,297.36456,317.10278
408,733.632101001262,-177.2638904220778,0.0,0.0,733.6321,-115.22153,-62.04236,291.2765,324.71454
409,384.03149976828945,149.48174468090332,0.0,0.0,384.0315,97.16314,52.31861,309.57443,345.9444
410,153.4176787760053,167.21476309887447,26.039864,90.785126,127.377815,17.904474,58.52517,310.02225,310.7575
411,469.01034768510476,29.933753225845184,312.5183,19.67048,156.49208,-0.21354015,10.476813,314.75198,308.87396
412,73.83427990307891,234.29918502099156,0.0,0.0,73.834274,152.29446,82.004715,305.85233,334.62347
413,inf,-inf,,0.0,inf,,,,1e-06
414,inf,-inf,,0.0,inf,,,,1e-06
415,458.08984261815624,174.67323895871888,0.0,0.0,458.08984,113.53761,61.135635,299.3005,299.42062
416,704.6240354050199,-465.3704938515003,0.0,0.0,704.624,-302.4908,-162.87967,294.07126,361.45923
417,93264257.05973679,-119668383.9313854,,0.0,60172224.0,,,97600.32,1e-06
418,541.0641002086911,-99.59080554217975,0.0,0.0,541.0641,-64.734024,-34.85678,312.7868,339.87778
419,35.16247299633706,148.41092772467317,0.0,0.0,35.162476,96.4671,51.94382,310.68954,313.24225
420,inf,-inf,,0.0,inf,,,,1e-06
421,inf,-inf,,0.0,inf,,,,1e-06
422,inf,-inf,,0.0,-inf,,,,1e-06
423,592.0813395822204,-267.4282572922063,0.0,0.0,592.08136,-173.82837,-93.599884,305.8359,340.4333
424,inf,-inf,,0.0,inf,,,,1e-06
425,inf,-inf,,0.0,inf,,,,1e-06
426,507000.88159103226,-584275.460975267,,0.0,265958.9,,,749.74976,1e-06
427,2482.889023665981,-2624.1154231090395,-5.497467,0.0,2388.6897,8240.007,47.783073,310.72717,1e-06
428,372.320969260307,64.36846336517866,0.0,0.0,372.32098,41.8395,22.528961,298.91995,311.76413
429,162.69967399937818,371.94888599056594,0.0,0.0,162.69966,241.76677,130.18211,290.7217,302.45798
430,536.689605346383,-113.51383937479781,0.0,0.0,536.6896,-73.784,-39.729843,307.61026,344.83163
431,217.83572830511852,149.98146128791885,0.0,0.0,217.83572,97.487946,52.493515,302.32764,310.06293
432,614.0358783966587,-414.1023781531758,0.0,0.0,614.0359,-269.16656,-144.93582,309.15134,360.75146
433,355.9247531816775,64.94422824093618,0.0,0.0,355.92474,42.213745,22.730476,310.73846,321.01526
434,591.4855994678907,-10.876234707304775,0.0,0.0,591.4856,-7.0695534,-3.8066826,296.32455,308.31647
435,195.84443588753783,347.2786194025234,0.0,0.0,195.84444,225.73111,121.547516,308.5484,323.66833
436,600.1754160445948,72.28169326845138,84.617676,10.596039,515.55774,36.387062,25.298592,292.7765,294.2314
437,97050674.92322761,-123302353.81728047,,0.0,37083652.0,,,76526.945,1e-06
438,360.38569087435013,226.22111914722336,0.0,0.0,360.3857,147.04372,79.17738,298.97168,306.72858
439,inf,-inf,,0.0,inf,,,,1e-06
440,433.14672153173586,28.384738838035716,218.86906,14.662551,214.27766,3.78753,9.934658,302.74973,302.67804
441,62.35716338144782,463.7642153353635,0.0,0.0,62.357162,301.44672,162.31747,305.78253,321.25134
442,445.7616642725867,-499.1331211110222,0.0,0.0,445.76166,-324.43652,-174.6966,314.60938,369.78064
443,-9.992272659357937,475.7392622131798,-0.9997463,161.30884,-8.992525,147.92169,166.50874,301.35666,306.73532
444,10507351.717855318,-11201166.474013275,,0.0,9885696.0,,,34979.766,1e-06
445,inf,-inf,,0.0,-inf,,,,1e-06
446,375682.21744116343,-405168.04641317326,,0.0,323817.97,,,1007.0013,1e-06
447,474.19283641389967,71.85235099602167,0.0,0.0,474.19284,46.704033,25.148325,290.81842,302.45782
448,inf,-inf,,0.0,-inf,,,,1e-06
449,597.4733615097585,-64.20566759756112,0.0,0.0,597.4734,-41.73369,-22.471985,298.12216,312.80817
450,49.290967646595504,-17.437405391024985,0.0,0.0,49.290962,-11.334312,-6.1030917,310.43576,311.66098
451,73.886981171043,-26.815973709461343,0.0,0.0,73.88698,-17.430382,-9.385591,297.1647,300.2223
452,98.13803320973963,241.25227210280144,0.0,0.0,98.13804,156.81398,84.43829,301.37592,307.31033
453,562.702061621228,-157.10430324924369,0.0,0.0,562.702,-102.1178,-54.986507,323.162,352.24298
454,8.288848518953174,-60.234838086728665,0.0,0.0,8.288849,-39.15265,-21.082191,306.80972,314.0604
455,257.0577579685041,244.41715147333707,0.0,0.0,257.05774,158.87115,85.546,297.21237,321.42975
456,47.81082842982952,434.3083206716925,16.055332,8.66626,31.755497,273.63416,152.0079,313.91122,322.91965
457,110.50824514370456,-17.792719284284175,0.0,0.0,110.50825,-11.565266,-6.227451,290.47778,308.3425
458,90698.3351565474,-105627.70384262895,,0.0,70029.56,,,418.51392,1e-06
459,370.57259526865323,56.296224211836645,0.0,0.0,370.5726,36.592545,19.703678,305.84894,308.455
460,15.988062211615194,-117.77152576855006,0.0,0.0,15.988062,-76.55149,-41.22003,296.761,313.95282
461,156.90338309962357,13.043479042760083,0.0,0.0,156.90338,8.478262,4.565218,299.78296,299.96536
462,165798.0268422219,-247352.61875997653,,0.0,97019.47,,,965.06464,1e-06
463,64.71138561370125,503.99806689452214,0.0,0.0,64.71139,327.59875,176.3993,314.14297,323.25864
464,66.46158590972203,-120.0421298440959,0.0,0.0,66.461586,-78.02739,-42.01474,313.04684,328.7843
465,1799.535435226141,-1738.4001266887028,,0.0,1789.274,,,376.71918,1e-06
466,inf,-inf,,0.0,inf,,,,1e-06
467,495.0368637676916,92.28280813028786,0.0,0.0,495.03687,59.983826,32.29898,296.19098,317.95328
468,inf,-inf,,0.0,inf,,,,1e-06
469,110.38216857777908,237.77109684205396,98.119835,142.84735,12.262336,11.703851,83.21988,296.96936,296.36877
470,40455238.6923113,-42661063.15628757,,0.0,21530764.0,,,35983.3,1e-06
471,888.4623224144302,-454.7007986772099,0.0,0.0,888.4623,-295.55554,-159.14526,316.413,388.7336
472,61.01180234241261,111.1751758122987,0.0,0.0,61.011803,72.26387,38.911312,292.18304,297.0951
473,185.49027711080805,-147.95384321034322,0.0,0.0,185.49028,-96.17,-51.783844,310.96298,330.0738
474,753.9555356842021,28.126903071619054,277.74316,25.036358,476.21234,-6.7538724,9.844416,305.7493,303.99612
475,432.751761593806,183.1676568608822,271.8534,119.59939,160.89838,-0.5404018,64.10868,302.70575,301.9364
476,163.5095097519798,201.32113121716134,0.0,0.0,163.50952,130.85873,70.4624,304.53824,317.68674
477,11788.867093596504,-11184.083261830901,181.59384,0.0,6400.4478,14678.08,132.87054,301.34753,1e-06
478,783.0927349942102,-564.4816386892176,0.0,0.0,783.0928,-366.91306,-197.56857,305.3019,370.45358
479,195.09211873649843,-144.8547024833917,0.0,0.0,195.09212,-94.15556,-50.699142,300.84262,323.87436
480,3166394.4958677404,-3518153.0055866237,,0.0,633875.44,,,13182.791,1e-06
481,123.59270921451183,352.73480241234995,0.0,0.0,123.59271,229.27762,123.457184,309.46814,321.16824
482,136.52055599999298,-133.67857174354947,0.0,0.0,136.52055,-86.891075,-46.7875,291.45135,313.16354
483,109.19430550200838,387.60125600825836,0.0,0.0,109.194305,251.94083,135.66043,293.23022,304.43948
484,441.2641689521548,40.250963143190745,0.0,0.0,441.26416,26.163124,14.087837,313.67233,314.72412
485,26.577047749372312,399.3732823699372,0.0,0.0,26.577045,259.59265,139.78065,313.6737,318.33344
486,358.531407747525,100.16279289840523,0.0,0.0,358.5314,65.10581,35.056976,298.6015,301.75598
487,inf,-inf,,0.0,inf,,,,1e-06
488,338.1611096683147,87.85846519740502,42.06378,10.756519,296.0973,46.351482,30.75046,312.05267,312.14404
489,inf,-inf,,0.0,inf,,,,1e-06
490,1198.536614039363,-1004.6590939077905,0.0,0.0,1198.5366,-653.02844,-351.63068,301.35574,403.88983
491,452.2433216182774,307.9796865172755,311.1151,7.5126343,141.1282,192.67416,107.792885,297.56592,304.65027
492,286.79836604578026,-260.32995745384113,0.0,0.0,286.79837,-169.21448,-91.11548,304.41626,338.67273
493,inf,-inf,,0.0,inf,,,,1e-06
494,52.66860320588056,559.0681392026718,0.0,0.0,52.668606,363.3943,195.67384,290.08347,300.58215
495,366.592630204422,-376.9045696075618,0.0,0.0,366.59262,-244.98798,-131.9166,319.70367,360.97998
496,943.8651992939805,-250.75990812347985,0.0,0.0,943.86523,-162.99393,-87.76597,304.8405,353.89136
497,48.761174846506265,-15.822899308012204,0.0,0.0,48.761173,-10.284884,-5.5380144,307.58328,311.81644
498,420.4830839195181,-3.3624456330981474,0.0,0.0,420.4831,-2.1855898,-1.176856,287.23886,294.21515
499,2214.010504495681,-2011.5974186896942,,0.0,1631.2723,,,318.79712,1e-06
500,157517627.593347,-159742550.41488922,,0.0,-11970698.0,,,-8294.648,1e-06
501,437.98344450962657,146.19098622013422,61.108887,20.187836,376.87457,74.8363,51.166843,303.3613,302.3406
502,170.46434683672695,507.8185415949455,29.721298,213.85434,140.74304,116.227684,177.73648,301.17474,307.58
503,220103898.43975902,-254007597.6326733,,0.0,145827550.0,,,434404.72,1e-06
504,205.5469115100434,62.54027566155375,0.0,0.0,205.54692,40.65118,21.889095,290.52774,308.0107
505,3712.473953524211,-3450.9025391296636,-5.451721,0.0,3644.728,6131.474,173.14992,299.4423,1e-06
506,64.90476113231114,-78.87723528922155,0.0,0.0,64.90476,-51.270203,-27.607033,293.02298,305.91016
507,610.4019853402681,-643.578846482277,0.0,0.0,610.402,-418.32626,-225.2526,302.62488,376.21902
508,201.11468633809602,18.20560905832668,0.0,0.0,201.11469,11.833645,6.3719635,311.92157,313.98843
509,inf,-inf,,0.0,inf,,,,1e-06
510,296.028880734812,15.689030849924329,180.93155,5.8577266,115.09732,4.3401437,5.491161,297.17886,297.18628
511,256.03037537222804,381.1475308438977,141.0521,35.148987,114.97828,212.59691,133.40163,301.28207,302.36246
512,140.9962690102549,-143.14790116810008,0.0,0.0,140.99626,-93.04614,-50.10176,309.58975,331.73672
